blockNumber,hash,from,to,value_eth,gas,gasPrice
22665505,7be31bf168188695a26d40811ca28e0f7f5a21780962fc7550dbcdecb6e9437b,0xA26148AE51fa8E787DF319C04137602Cc018b521,0xdAC17F958D2ee523a2206206994597C13D831ec7,0,100000,0.784310277
22665505,d7c31f6011c168d18e605b71833100e7ed2564950393a8259a1c04cbaff48237,0xA35E2cc786da7022dFfF17Bc36Ae5EA35dBcB663,0x1111111254EEB25477B68fb85Ed929f73A960582,0.020117364705693013,185455,0.720710983
22665505,d2fc6aa87a1a7fe88a5e8a459d11c0195b537288060ce461941f98958873bdad,0xf470Fb1FF2Adb4F2614e8994F49dCb0D9b1Af073,0x438E130e7675EdbD576f471d430f024C57985C64,0,51297,0.944255408
22665505,2ed707d683444f724b39d0c58d75906932a8dbd3ccc03fd38fca8a772b66daf6,0x0F58772657577299b2E72C30fCcf2041e8EFeF5b,0x4a220E6096B25EADb88358cb44068A3248254675,0,51945,0.895369697
22665505,7a4451677aeb84acfbe105c0c2c7f49b57d4a086d72dfea1ccaaa5352ca9edce,0x6B46e0341F8d05EEe3ff0d1007Ccb6C621c58bDA,0x0000000000001fF3684f28c67538d4D072C22734,0.004828390938719672,226800,0.699710983
22665505,d4b530360e5c9d2676d6244c89500798d30d258ed3a8ea8285cb647b0e195954,0xd6b197137C657bc4328F081330D1950b8fDC8aa0,0xdAC17F958D2ee523a2206206994597C13D831ec7,0,64302,0.936010983
22665505,60c3327960ffe6e7ed0bfc1987b197b15670caa0df57fcd9f046b2211119b77f,0x0Fc7cB62247151faf5e7A948471308145f020d2E,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,7.723008E-12,246298,0.620710983
22665505,be78f2bcdfecc42bc45b7d6e235d64d17adbb86514239b74d2199fa7dbfbd579,0xaE8d1C5b9777a947E6572505Eafe5b00495900E8,0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84,0,81682,0.79534614
22665505,b224d03d1d7a6131390ee18d778bd6e721016795559e23d265d429e1315f3e4e,0xe8040a7fdcbb3e3529Ca75a2E608f6D02049039b,0xd6b543d269688444d8162F70EE69e6895Bcf8aa0,0.000023993423701,21000,1.137782081
22665505,24691bba1bd0d9288645608e852c93fc925ac69dbef7c774ff97db457522cbdd,0xb1b2d032AA2F52347fbcfd08E5C3Cc55216E8404,0x6088d94C5a40CEcd3ae2D4e0710cA687b91c61d0,0,450312,0.720710983
22665505,fc1c85f6fe5b803739fefd69405f2778a19672b87fb0f19d30eac74fe20158db,0x1e5A7A8d90bB513A07b9a78340e9CaF4CCf8E25d,0x4f52b82DBCb9664f432d8bd04f07881f30F542Dd,0.004605344513930394,21000,1.120710983
22665505,da6f974c0b794bb751a2ac9dda4374327f25fc5b64ce454a6a43edc540d83aca,0x5f69843Ef2A56DAb0423ceac90CEBb1DcAbcA187,0x864a1248a325e916f80FFaFe5CA81514E7876DC9,0.00001,31500,1.120710983
22665505,c72836a88dc86eba63aab75ddbf53ae054e1528b21802221d46bdf7bbb4a503e,0x9Ad024359F3B35991996CC8F9d5Baa18B480FD05,0x623777Cc098C6058a46cF7530f45150ff6a8459D,0.003206000000001006,31500,1.120710983
22665505,d23e259263a08585265c5f982ac27b23480cc79c89f47dd7ba83ac6f5e4b0942,0x47E3f9C7A71322D7D30104800867D3aA2e607f2B,0x3CCbc62064aC0989e1D2b60329d97DE7625182B3,0.0008,21000,1.120710983
22665505,1c4972ff6e8f8fed3885e9a03f5d81c74958835d3cf1b520220692f6033bf2cf,0xCE07c5Cb6914976E88b6Ffbc1977ba2CE5D50D33,0xCE07c5Cb6914976E88b6Ffbc1977ba2CE5D50D33,0.0001,21000,1.120710983
22665505,0afb4e423318e65c9230b1301d971f735aee315f89223006e3728a37d605a727,0x00fBEDCB7fF1c006Be2a569cA80181978a85d236,0x00fBEDCB7fF1c006Be2a569cA80181978a85d236,0.0001,21000,1.120710983
22665505,3151cee5fc8d2db67677bfee7ee6656b81a55f80bc84b12648efd779bb14d860,0xe1A616D5e501BA49Af39CD8B921b4DBd848eFfd2,0xe1A616D5e501BA49Af39CD8B921b4DBd848eFfd2,0.0001,21000,1.120710983
22665505,f7925ae86f9d3cc478fc8145e5321d2f578488ab53a03c29c50fa1049b3be1a1,0xcd6a374eb89F16B5cfe53802618576eB67C20c22,0x497Bfc5633E5f3365336742C57B77856C0F7A5DC,3.822107,21000,1.120710983
22665505,1d874bdc0adc32740d5baf38b259e9dfef8d1150eee50c8342e4c815f74a21b7,0x3d9aAE030B9661e3605b3acB5d0385EDE221a0cC,0xfBd4cdB413E45a52E2C8312f670e9cE67E794C37,2.2665505E-11,204532,0.711960356
22665505,8f5d043def78eca111e258901845c82418a22c0724d1c23c0c8f6b7d6d099848,0x85a80BE73EF4B68e68eF4b107a554D8ead2A1cb4,0x064216378B90c94e2bAA4533c4081f1449a504E8,0.000021893423701,21000,1.037782081
22665505,9d75f7c61ea8fea109d8cdcda71423ae4a9a36dcb2f5679d9371816836c11165,0x16a2b3134A136ec9E317dc6Fecae0666F08452F6,0x72AA12F21494CaD26D164F304a66826C3f7a7e18,0,126033,0.720710983
22665505,00fade9ada1dd4dbc709c23ea17d2281e26bf0eec9f5ed3c5f7f7146cd222bb5,0xA26148AE51fa8E787DF319C04137602Cc018b521,0xdAC17F958D2ee523a2206206994597C13D831ec7,0,100000,0.786879507
22665505,91d7225c55bbc92b680db39f67c99dc7d24ab07e092dfc2c295e6904c0f80e1b,0xA26148AE51fa8E787DF319C04137602Cc018b521,0xdAC17F958D2ee523a2206206994597C13D831ec7,0,100000,0.786879507
22665505,8ca962f9504a24f488556e4d3d3e533941c4a734548687c103c9a9736220117f,0xA26148AE51fa8E787DF319C04137602Cc018b521,0xdAC17F958D2ee523a2206206994597C13D831ec7,0,100000,0.786879507
22665505,fe4a90c268603ad9bf299c4872a597c2756439f42b0976ca3cf272051a098f78,0xA26148AE51fa8E787DF319C04137602Cc018b521,0xdAC17F958D2ee523a2206206994597C13D831ec7,0,100000,0.786879507
22665505,9379931bf2198737cea826ab066c64021a5be1bd998a9cc1422b6b94f310130e,0xA26148AE51fa8E787DF319C04137602Cc018b521,0xdAC17F958D2ee523a2206206994597C13D831ec7,0,100000,0.786879507
22665505,cb9ced8dff9c8e02f29c4939c26cc1c690a88b39b26ada8d975f05c014ca661b,0xA26148AE51fa8E787DF319C04137602Cc018b521,0xdAC17F958D2ee523a2206206994597C13D831ec7,0,100000,0.828485563
22665505,f61018c31de758bd61af0121eed8a150ee3dff1f400b4ed96afdf2f168e22116,0xA26148AE51fa8E787DF319C04137602Cc018b521,0xdAC17F958D2ee523a2206206994597C13D831ec7,0,100000,0.828485563
22665505,ca1ee482bc3ab26c55c243ac1439089912e59d0a3f34704704c77685a353277a,0x73F6a1283D797bBcf00Cc94003E3E3d2F50F66c4,0x91Da337e5C468C01E29080a524f3CD01267b58ED,0.204721149312554973,21000,0.949519778
22665505,e52ce8b7d86c2a10b386e848b7db415c8ab1aed3b2dc8909d8f9c2be5561f922,0xf70da97812CB96acDF810712Aa562db8dfA3dbEF,0x9FC3052BE102d4f433329a9C4A675923119d8e24,0.002282511649392345,27138,0.883799535
22665505,4b528c572be4143170429c716a490f665a681d5e3d2caef2686c8ef1297fa987,0x21f749D7Df3c2d6d27Dd14D39060Ff24260091Ed,0xdAC17F958D2ee523a2206206994597C13D831ec7,0,46491,0.745386512
22665505,c7f08e45d31d6ee9e0e142b160d55b115839eb11e3a764390b49b2e36fff1451,0x0639556F03714A74a5fEEaF5736a4A64fF70D206,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,0,200000,0.720715304
22665505,414d1e7ec76542a059dca49ab29b91b3e16d302e14f2d6b0928712c40132f5ea,0xCc51CDdc4c29490C8e30945D63C37a22Dee371Ab,0xdAC17F958D2ee523a2206206994597C13D831ec7,0,70434,0.709710983
22665505,a376d28e975d050270425b0434420dff8c62c67da54ba8c6a67d1097c5821692,0xB43984074FFf6e0AF7fD717BBA78Fa31bc69B65e,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,5.58592E-13,231850,0.620710983
22665505,59c8ec87378c0f35171a93f29736e8b3306cc3d35a70368e70a92cb107bd7d71,0xC94eBB328aC25b95DB0E0AA968371885Fa516215,0xA0d5399A4a7735Eef2498B59e1989d96214f88C6,2.411049298555587583,21000,0.828485563
22665505,38e3b7942a1c6a352365410a23c4709b267728e5c8f0317b292921c9e86ef226,0xA26148AE51fa8E787DF319C04137602Cc018b521,0x99E4FD5261F8d234B8CF4fA6244D4e9324C4abb2,0.010021213987348595,21000,0.828485563
22665505,e0975b10787777e6fbcba2b825059babb91337b7e6900173e146926f4fbcc5f6,0xA26148AE51fa8E787DF319C04137602Cc018b521,0xdAC17F958D2ee523a2206206994597C13D831ec7,0,100000,0.828485563
22665505,0345f095ee58b442fba4fea8f0317f016e9a25a2d41fc042ddebd04ba9e26113,0xC94eBB328aC25b95DB0E0AA968371885Fa516215,0x74545F1D9962817C827B7185C8A5Ab34f68dD767,0.078237447656107753,21000,0.828485563
22665505,1d35b7082c83a312d59cb778fc6f94da133d09989b9b8b705bd632dc0a64e3c0,0xC94eBB328aC25b95DB0E0AA968371885Fa516215,0x736F575AF8a68df75eA889E49C859394a2E9330C,0.120539515204700437,21000,0.828485563
22665505,a02c9735fc1abd6bdbe3051a53072ba3d369f2fff9b83a305f98ea1ea6c22cfa,0xC94eBB328aC25b95DB0E0AA968371885Fa516215,0xdAC17F958D2ee523a2206206994597C13D831ec7,0,100000,0.828485563
22665505,87eb204f1f648c5e670b26cd77c7bd9fd3a718501dbaee0a20453ce8ff14d4c7,0x089De7B55B35a3bA7Af4dE1B00565Ef05a452FB1,0xb371E8EB39E8Dcc1047F904c948B38Aa24e6d31D,0.20469961,21000,0.828485562
22665505,565594eaf02ed9ed51654d2666b07edc073f99a54a1759633036bcbd2b7d4dba,0x4b09D3089Eb47201fed9615f471E2935AB674318,0xE7fF6c331e56aCcAb82880fFCa37359912C51F02,0.000077679634778682,48300,0.828485562
22665505,440fa452e7c10809142b575215eb9e01c3ef59acae955e4209d6ad33c4a8ad3f,0xA81eF916429d86f798dDF9043AF02B79f554a318,0xb371E8EB39E8Dcc1047F904c948B38Aa24e6d31D,0.03735742,21000,0.828485562
22665505,ce4911749f37be90afb85fa291286f0d77b52a692a36bf20b90fb412abe399fd,0x9B4BC080b28Ff7a1d2819A73d0F8537DBcDA8729,0xbc0692Ea35bcdf67BB479e0e0c3D2476aAD72199,0.0615720757401636,21000,0.797186694
22665505,2c8e7b6f74667ae7193a0a93758f771f4d1e4ea5ba6d51e46e81e328319bbf74,0x97b355CE8C06744192e3bFa9384F2EE2f0554FB2,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,259307,0.645013226
22665505,a9a7a454253875aa5028efbedcc3c80f21235a19dccb8f0cc6fbbcd9b0386b99,0xC1DA33E8d60dAf4F93A52357A57a076f44C45759,0xdAC17F958D2ee523a2206206994597C13D831ec7,0,84000,0.670710983
22665505,c59c1c81456f23fdb25a059c498976b4f1d678ded8f7de05b2a650b40ee2c766,0x307576Dd4F73f91BB8c4A2EdB762938E8e067d31,0x5aa3c38858b1E6caC880C905DAE415Da93e86ce8,0.01825555986654,21000,0.745386512
22665505,a562c456c92588f1d461b5ac4f35c02e183891410f28e15aac4b644620e3c214,0x6C5b4E2E338F278acC79cA32B07b439297E83886,0x61DBbBb552dc893ab3aAd09F289f811E67cEf285,0,200000,0.670710983
22665505,53aeaea83698e4c1e0c077d53b223a79ef416d9ed2904e557144100683b1c1c9,0x76D4a7F03827fBee7f1f83d79017EfB1AcC9f218,0x61DBbBb552dc893ab3aAd09F289f811E67cEf285,0,200000,0.670710983
22665505,0db1a5c671e826d087545e26e2221b234be75b6def231812427e4ebf8c9268da,0x74Ef401106BB8e87fAfAd78b99daca013704d111,0x61DBbBb552dc893ab3aAd09F289f811E67cEf285,0,200000,0.670710983
22665505,8f411ef66fa2ef7b480d66d1eae40e819b90f72c6a721d0c437e7b0fe830549d,0x4a79d1F74f27651f638119fc24e790F1DE54446D,0xc61912A940b1a410075899E979bA0C711AF9037a,0.016232633206440639,21000,0.729067295
22665505,88526470b11898ff075d00f2ebcde0016b422a44556b062e0e51201b4529633c,0xD68fe83d3834bF35c6e1AA8A9d81c56249a61881,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,8.148226E-12,273962,0.620710983
22665505,6e5a668930f44d457637b1f898c6bb64c4ab15c31714491791dbbf5479c83687,0xeab2f39E72ADE9BD920656ddaB13de30f619373B,0x3708F5c9533557B1633c7a255Ed385348488AeaE,1.2679E-14,400000,0.620710984
22665505,cc02e3c90a5349cd1c6fd5d1294bfc5b9f30e2a87c143d314123b6970785a0f4,0xc834fa9DE51A0b5Dce93778DB9Dc37dA917872D2,0x3708F5c9533557B1633c7a255Ed385348488AeaE,1.2913E-14,400000,0.620710984
22665505,9e62c37c8de9bcfc51e4ae332767e9d55b0e360027156714e81ba448084518cb,0x267680c332029652B9069539677BBa209f005c62,0x267680c332029652B9069539677BBa209f005c62,0.002277438952807255,21000,0.709710983
22665505,6180c8c92ab2464aeecbc6876cb675487eb493d7e76ce166949bd4ed5a7eaa98,0x7c29c657eDC230c495f69f89aF2bFaDCf191b316,0xBD5E558E1e8586577baAe72102397E48c23875FC,0.02,21000,0.709710983
22665505,cf3d03e932efe53d0f08bee06462054c61d4aee502496006d69873556da36f84,0x218208aeb88e6C2c3fAEA9C7D52c99195584EC1F,0x3A673CD63dFD2a4eEaE189021cE16af049eC293b,0.085676606487545812,23100,0.699710983
22665505,f12c73d8a91ab06e1f8e07a2e1e6624f531c4a438ce85fa842654144b4478f28,0x67157986Ff4b9b0F8103eCD9c574bF25cd19c857,0xa3766eaEc2e4287e472f6C90625e43df4548F48F,0.003284842533291,21000,0.679710983
22665505,d571b050a425cd2acd0ccf7faddf49eed1be313635ef12d6669509c3db744b40,0xB474cfBEAE0e1cD6902Cda5d1B41592856395295,0xBe5716a92615F3288DC44D42e243561D79cF936c,1E-10,21000,0.677063468
22665505,c34b8ce969c55e2700498b538a1040a991e1120258be34140de4dd003c307142,0x735c2E1a17c87E329100f9F9Fea0D2a5D6735A34,0xd25eBdf6CB3Baa3a9FF931f42765743cbE5a432E,1E-10,21000,0.677063468
22665505,ad5b639298dda4e64e95033d2012e4089a14862e34f04322b98bb34eddcfbdf4,0xBE57502A53517923c52d6a71649702618DCD936C,0x06DbB493460D9E41b1018BA24C35222219A5bD9D,1E-10,21000,0.677063468
22665505,98a5a4c1ea376d9b50909f760298b56e6dcd1633822639bdfb70ff1d908ee523,0x1461d03147635E899285bfa4eD01095cb85E233a,0x5b71D5FD6bb118665582dd87922bF3B9De6c75F9,1E-10,21000,0.677063468
22665505,81580d3e7992a2698adce106db60c3029ae225b4bad0cb7e2ce22ad8d0de889e,0x0eb239852f4A2fbC884B5D73b2aE2D44f41E9878,0x3D7082dFaBe1e5e8c57CC26ce6E82ad1e121Aa5c,1E-10,21000,0.677063468
22665505,7954389cbbd04f89b23e7105c2cfaac0afb079bd4a95957642789f5d87469a84,0x000010BBf2aA8844A209ec6e310F4B91B54a651F,0xF7A6cF142ACFa0febe293f26759FCB3f393184Dc,1E-10,21000,0.677063468
22665505,74149554385ecb0cae8546819b648efbb7c63af08d3409ce6109855c9cb4edbb,0x1527676d33d1c0AaFA5Cd74FBCE5352319A3525d,0xb4f59cdF12AB178e75B51ED0609bB45781C0ef77,1E-10,21000,0.677063468
22665505,5517ee178a4ee2ee0db03b4c03881160ec2bd9fbb32cef47a14253ca8d14c1d6,0xeF33b258eB7Adb9071907C8ae1fc54D29ec82688,0xa2eADB3B6470d93d603e7d04E6dC23534280cb09,1E-10,21000,0.677063468
22665505,4f40666a0557e2a7f9aac7920a1b5e61772b58e92be8d3eb5d33b6d30f3ff0fb,0xA9aC926A0F05AA79eB65049c9e95170bb529613C,0xeCB48C02c2Ce7410427E1BCf6dE29B60bA73cA51,1E-10,21000,0.677063468
22665505,383578f9c2f96cddd5b7c4a2dd706a3acf6d3f3e4f6cd76babc2793358be47b4,0x3D7092d39BAFd80b362fF035aF8941eFEaCBaa5c,0x69471719C1C36c5bE4f6F6c63A53eF2FA0dBcF41,1E-10,21000,0.677063468
22665505,1449f2271385c44f3bf2c059c929dd0a63434d8d0a259426ac9025dcd8333f6d,0xCa075B54220F1C99f81B4E287951D7b0E14d5792,0x87E4Bea535dD494a730E27d4B9697249c92d7B7A,1E-10,21000,0.677063468
22665505,12f804472cecf3f89221c0a792927249664ec500a53ee04f28dd01a3838736ed,0x5B7139a69C8a02e1934A7C889e0587E3226575f9,0x83dEC09Fc35101810d2eF3119f6c7DE6b2c5E1E5,1E-10,21000,0.677063468
22665505,08d4afe1e0089eb7a9a396d0c674e7949549d5cea9be3c3324da4f19b63d51e6,0x71729C881F18064f5C6CC37AeD0af5d90eBd8fDF,0xE39c2460304cD4dD5B229A96d201348bd4FDBd9e,1E-10,21000,0.677063468
22665505,b572e42fcbdf7e92592d7801b55a8a2e302a6c89317c85373f6579e97c38d37c,0x465A3D3ea2221b192a0b81293B93948e8B8D190E,0x66a9893cC07D91D95644AEDD05D03f95e1dBA8Af,0.002,199698,0.629016823
22665505,93558dc5f1e96c842a866dc2387b0abea1e36669462c15d76c670362cb9fda3d,0x2B9B9b4bbe2B00C1b8f10a2711d4b0F068ad1423,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,350000,0.629503605
22665505,e99e808dbf4065f379839a02a3c9ca651c461a1207c1bb02007aa8cb7f196c41,0xA630bCDb3a5afdC670b3796195a658BdBf9d5ea1,0x8b71A97C1d81EDb301a1e6ee73f1fa1909ec1Ca9,0.005481284677422999,21000,0.670710983
22665505,66c0ef4c685a70c7a3a206bb7da953fb60d92ec307a716170bdd585d836cbd49,0xDFaa75323fB721e5f29D43859390f62Cc4B600b8,0x13c2ed09A645d1AB5F445A89275f0512bEb0e9Db,1.20412775,75000,0.670710983
22665505,3f565219d20dbec7313a31cf9347402d23fa60e345ce0d99403ff152cb6d8bd0,0x5a5115126eE1c43676Bb9d3Af92dC8e7144d5f22,0x2f671a39613861EC17ad35de44F4f84e3D4C69f4,0.095328415813960545,21000,0.670710983
22665505,01393027b292305579dafda63f6bf4599663a397c2fdb4a5728bbd31b762eb2e,0xED52dd6ccd3aC42BB80123133336397f0FfdEE2f,0xaF86cDceE2c50CF5f996174E13CaF55a6A02145d,0.08683171164255,21000,0.66278845
22665505,868eae41447fba65bace67cd637ba15d6e0bcb35a6738d4d9734466b27c3f7f6,0xd6b8585191eB66f6ac7749B3305c8c99D335466F,0x9D31bB77a9BFd236e2734Fbb77903b8e9eA5DdF5,0.00497778441567935,22050,0.6495495
22665505,d949f717664b8ec6064b12a70fc9edd68ad2678d45a16241691860c063359fdc,0x33FF02bB1746b8b2B418155A0C4103110D216c3f,0xdAC17F958D2ee523a2206206994597C13D831ec7,0,94865,0.629016823
22665505,53dd483b7b74953a8700f9fe08ef04e46ab1e2353efd283c70feb18f3900c4f4,0x3e112c08893eD065FAA09CB01607aE538c91dd70,0xa5F565650890fBA1824Ee0F21EbBbF660a179934,0.0034,50535,0.629016823
22665505,bc7e5eb48bc98766b06bd652d2cfdb20cac4eb0d1e42f30b8f23ea05127f0e14,0xa5fAde9FEE2B41427cbdACba97bc80EA40819Abf,0x787B8840100d9BaAdD7463f4a73b5BA73B00C6cA,0.010602947871539768,21000,0.629503605
22665505,06dd7f708afc326289dac0859f8e106dc3fedb729394e027821f1f1085b3d51f,0x8142743441e2Ab56Dd8cb6A4047016871f3Aa2a8,0x4a901498B1EE0154a7B28E4daF9fBEA74a0982e3,0.846280780524295,21000,0.629503605
22665505,84ed46eae53a9444a899d4462374bbc570a351b981e62b031d4ee30a1425b146,0x787B8840100d9BaAdD7463f4a73b5BA73B00C6cA,0x3A70e657B8E761FBD198eb984E641D24961001b5,0.023013980230139804,105000,0.627448221
22665505,a08bb5474a905a3e95b8baea308c1acad7600273fb4f2e4a0b7f43eebab60ebe,0x454Ef2f69f91527856E06659f92a66f464C1ca4e,0x870679E138bCdf293b7Ff14dD44b70FC97e12fc0,0,382467,0.620716384
22665505,f577166b95ed3ceb8b6870a904fb7ea776973968fd0105f85a3d35613947d23b,0x705cd7b1b9b76C184BB546eBdb616211ffB6e369,0xdAC17F958D2ee523a2206206994597C13D831ec7,0,76822,0.620715304
22665505,4827a0e10c409a03220b45b96d8d256cda0dfe86cd7c74846c5554b99e7c9cb7,0x8C8D7C46219D9205f056f28fee5950aD564d7465,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,65000,0.620715304
22665505,e9791eef3ea1340e40a2e18e02d5cedfe8b4d91152c3db850cec8f99bce1e47e,0xEcDe1eB97e738a8A22bD1AF602786b86085138CB,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,75679,0.620715304
22665505,831b352b1dcbeb366de71d5a67cbd65130ec544c72231f1da5a01de3f71e0b7e,0x126161714Fd1381e5d2aD13E1132f65cF018fA32,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,75679,0.620715304
22665505,9bf923f74b44f212a0e0f3ac88768078b07f9c9ab9b88bb9fb658c82684c3826,0xaC1Af7236a48d6188188343c53c969d29Cfd2439,0xdAC17F958D2ee523a2206206994597C13D831ec7,0,76165,0.620715304
22665505,8a2ff4473dc0dc23e07d7a867989fb0671c00a2518fe15dba1aaa3fb95af9822,0xf821C6792000125f2CFb01266882e3A071e0bA43,0xdAC17F958D2ee523a2206206994597C13D831ec7,0,76165,0.620715304
22665505,5c9dbf38983a77dcfb62e3b2f407f49d731db785340ec8b8761137d98c680163,0x5EFF7aB1810BbA58fDc72360Bc3960b3C3954A2f,0xdAC17F958D2ee523a2206206994597C13D831ec7,0,76165,0.620715304
22665505,4cd19f842a2b9c230274a8a7c737ad0b687ed28260da92665b1bec7f72865fac,0xE03375DE3AA552a5C3E153f7F8e646416B8138f5,0xdAC17F958D2ee523a2206206994597C13D831ec7,0,76165,0.620715304
22665505,39326ea911cb1d46e1acb11508a3b85135c27cefa3fc350b82b4fa3d7d0dfae8,0xEa7Bf158f1d90655E2062A7f04E359983A36C913,0xdAC17F958D2ee523a2206206994597C13D831ec7,0,76165,0.620715304
22665505,35ca821cdeca21d2523440b80286c60abf66a2aff7eb988bcb5cdcbb8f69c19f,0xaD08462E4b8dfD3006C2198aC5B1715952A45bF1,0xdAC17F958D2ee523a2206206994597C13D831ec7,0,76165,0.620715304
22665505,1fdd12f3da05be9636d8711f71e10ad8cce06a6c0cfc1ac0b695704bc766f6a1,0x1E0BedfC2AE51934E9c620e9364C506AE9051fA4,0xdAC17F958D2ee523a2206206994597C13D831ec7,0,76165,0.620715304
22665505,040bc26ceb73bf9fa9dba780eec894f4ba74ec7a1106686521f9ca3e4413b6ff,0x26D0741551A7E4D20A9D80896FC47Baf877c9D60,0xdAC17F958D2ee523a2206206994597C13D831ec7,0,76165,0.620715304
22665505,9be1f25c4e41bb40a20e50983e1279fd0072bb822ef119912fc7965d27a14447,0xB7fcda05f153dFc9b4425419C4DF46C8465f4118,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,75638,0.620715304
22665505,fc7b3ac089224999f4ed5dfe16266acf7222b7b83a4fca2e9968aa1862625e73,0x6650299A41Dc3746cFDa5DD491d024e3cF5a3Eb1,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,75624,0.620715304
22665505,a8a635a60265cbbdd823a858b4509accb3f7a34b96dfef5df77cb263cbc70d4a,0x1e9f1C0917F401f4c7C88b0B8eCe971AB20C53d9,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,75624,0.620715304
22665505,871fdb594b86a45d6cf48042fc4187c3087fccd6ccfb577bd936a0e286a67760,0xE5a20654EB7aa49E782ae2d513860aa0d867A71D,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,75624,0.620715304
22665505,6e2183f1842725ec3f4dfac8922be8f2750292ea2ed1bb0ae36262a0c3b44456,0x6F44ca5F6387F5a04BD2ebA881F1f183Fea8C0B1,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,75624,0.620715304
22665505,4a3cc08abf72a2d08a50572228df586e450babceeaa61f8352e5d5ffe0eb6afd,0xDd8558aadC83C9C190B8FA2Fb6470BC7b3c2c209,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,75624,0.620715304
22665505,2c795bbc2313c336fb0e36fa138dc8d9dca27058cc64484a9ea36a4d046cc0f3,0x60451b91916F4Ef70ADA55692C1EcC37825865A3,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,75624,0.620715304
22665505,0096ce0c12b4b45b9bd3c74da0b96daebc7c7b24453b43f16ae25881ba1fdb63,0xfaAdE32B6f6F1230d3c3fA47cF64dFC817eA85CF,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,75624,0.620715304
22665505,c5fc3e257d30cddd2b348cf3c170cfa1fab9896967a3b36d86aa2faa6175d75e,0xaE864C00045664163FA9458F2A25EF67975cBac0,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,75609,0.620715304
22665505,5ed0c7243fa580efebe64cdf00f1e28547828564d4c08978725bf696b46e9477,0x4a0183Abc9fF8b8bFf800DE96A4a54C9630114a2,0x253553366Da8546fC250F225fe3d25d0C782303b,0,46506,0.620715304
22665505,fda845babc5684660bae01b1620989bf61620a26ec03b13dd2a291e4d3896053,0x6f6CECd5a62F575F733cD230b9f7BFBbef7e05B9,0xdAC17F958D2ee523a2206206994597C13D831ec7,0,75000,0.620715304
22665505,fc97378567c9aadae321077634beca1b5dac0dceeab9c19b49fadba348dd86b3,0xD2955C3BAB46f0a32F00e6d613B8f4aA0b1c0574,0xdAC17F958D2ee523a2206206994597C13D831ec7,0,55441,0.620715304
22665505,f4a94ed14c9bcef15dc2ac3f27e1a0d9bf557720056c117d5afc053e31b9d46a,0x1f2C22de2f348Aa134A1bCb90D0FAA9D4d171549,0xdAC17F958D2ee523a2206206994597C13D831ec7,0,55441,0.620715304
22665505,debe1a893af59718a541b7a74ae269f94f4919892b650260e0f6942e005a9581,0xbc29039ac486efFfdB6973BE9aB79a9A7F25Aee1,0xdAC17F958D2ee523a2206206994597C13D831ec7,0,55441,0.620715304
22665505,cf53db58b6f1df17b9bfa41837d9a3dec6fc3390262bd5db8bf8c9bd6ea01603,0x9BF114bB1CE158D1728A941583866aec04Ec1e2F,0xdAC17F958D2ee523a2206206994597C13D831ec7,0,55441,0.620715304
22665505,c7bd7d730dd360dc262f75dcac6f4bf6496b217ce5b91404c94186365cbdf6f0,0x0df833eb02c59cE5FB155E6c75e4524370A9c75D,0xdAC17F958D2ee523a2206206994597C13D831ec7,0,55441,0.620715304
22665505,bd5db51275e2552b45a2956e6cfe6402b4a85b7a866a9e00af8f9fdf70a90e52,0x3b04c8b0dc45362aC50dF7Ed7970Df48b93Ca76a,0xdAC17F958D2ee523a2206206994597C13D831ec7,0,55441,0.620715304
22665505,b98dc8e1d4ea36b0c978c927d0cd778b821aeeee6e969e7096e2b6d9e92dd4a9,0x2D27CE24a3F7A6177fF24f1A0596707C0cbc6087,0xdAC17F958D2ee523a2206206994597C13D831ec7,0,55441,0.620715304
22665505,b61346d2879846f5709afd3eb6a955dcc056afac99fd766f2b8c5dceb7af00ed,0x6D59B9992591059b6cAdF453918BF322A0522723,0xdAC17F958D2ee523a2206206994597C13D831ec7,0,55441,0.620715304
